"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"360036","360036",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","WOOSTER COMMUNITY HOSPITAL              ","1761 BEALL AVENUE                       ",,"WOOSTER                                 ","OH                                      ","44691-                                  ","WAYNE                                   ",,,,314272,,,0.092399999499321,,,104,37960,5708,702,17951,,717.429992675781,14.9899997711182,1973,237,5505,1235,,,,9,,203
"360037","360037",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","ST. VINCENT CHARITY MEDICAL CENTER      ","1351 EAST 22ND STREET                   ",,"CLEVELAND                               ","OH                                      ","44015                                   ","CUYAHOGA                                ",2890274,,,1423245,,,0.42179998755455,2409155,837457,145,53070,6121,2415,26292,69.8300018310547,955.289978027344,,1471,540,6227,2259,,,148,,2325,
"360039","360039",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","GENESIS HEALTHCARE SYSTEM               ","2951 MAPLE AVENUE                       ",,"ZANESVILLE                              ","OH                                      ","43701                                   ","MUSKINGUM                               ",,,,1870434,,,0.168999999761581,,,285,104310,23994,1883,60991,,2199,,5279,407,13665,3838,,,,,,
"360040","360040",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","KNOX COMMUNITY HOSPITAL                 ","1330 COSHOCTON ROAD                     ",,"MT. VERNON                              ","OH                                      ","43050                                   ","KNOX                                    ",,,,269269,,,0.119999997317791,,,65,23790,4329,336,10172,,869.109985351562,,1285,104,3127,710,,,,,,
"360041","360041",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","UH PARMA MEDICAL CENTER                 ","7007 POWERS BLVD.                       ",,"PARMA                                   ","OH                                      ","44129-5495                              ","CUYAHOGA                                ",1430987,,,,,,,672500,322070,212,77592,17418,832,39691,15.9399995803833,1096.63000488281,,4201,229,9591,1092,26,,5,7,375,418
"360044","360044",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","WAYNE HOSPITAL COMPANY                  ","835 SWEITZER STREET                     ",,"GREENVILLE                              ","OH                                      ","45331-                                  ","DARKE                                   ",,,,125297,,,0.111100003123283,,,63,23058,2344,251,5336,,378.709991455078,,738,460,1912,448,,,,,,
"360046","360046",1/1/2016,"01-JAN-16",6/30/2016,"30-JUN-16","Settled","MCCULLOUGH-HYDE MEMORIAL HOSPITAL       ","101 N. POPLAR ST                        ",,"OXFORD                                  ","OH                                      ","45056-                                  ","BUTLER                                  ",,,,31885,,,0.0690999999642372,,,45,8190,964,163,3015,,319.549987792969,,267,4,849,150,,,,,,
"360046","360046",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","MCCULLOUGH-HYDE MEMORIAL HOSPITAL       ","101 N. POPLAR ST                        ",,"OXFORD                                  ","OH                                      ","45056-                                  ","BUTLER                                  ",,,,97812,,,0.09009999781847,,,45,16425,2121,512,6296,,301.570007324219,,613,17,1823,336,,,,,,
"360048","360048",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","Amended","UNIV OF TOLEDO MEDL CENTER              ","3000 ARLINGTON AVENUE                   ",,"TOLEDO                                  ","OH                                      ","43614-2589                              ","LUCAS                                   ",13019667,,,1213813,,,0.130999997258186,4712317,2647182,212,74738,20747,2615,51806,202.5,2143.55004882812,,3926,480,10701,1851,179,,46,,1034,
"360051","360051",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","MIAMI VALLEY HOSPITAL                   ","ONE WYOMING STREET                      ",,"DAYTON                                  ","OH                                      ","45409                                   ","MONTGOMERY                              ",5049401,,,3818681,,,0.211400002241135,3476411,1069759,768,281076,37211,12249,149196,125.680000305176,4818.7998046875,,7674,1356,31113,7028,852,,196,33,1872,888
"360052","360052",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","GOOD SAMARITAN HOSPITAL                 ","222 PHILADELPIA DRIVE                   ",,"DAYTON                                  ","OH                                      ","45406-1891                              ","MONTGOMERY                              ",3626912,,,1156314,,,0.123499996960163,3297050,1425016,345,126270,19558,3512,57389,71.7200012207031,2135.68994140625,,4430,526,13542,2382,,,,,,
"360054","360054",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","HOLZER                                  ","100 JACKSON PIKE                        ",,"GALLIPOLIS                              ","OH                                      ","45631-                                  ","GALLIA                                  ",262182,,,579636,,,0.199000000953674,283049,337142,157,57305,6456,358,14083,,1038.86999511719,,1755,104,3877,1466,44,,11,11,233,487
"360055","360055",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","TRUMBULL MEMORIAL HOSPITAL              ","1350 EAST MARKET ST.                    ","1269                                    ","WARREN                                  ","OH                                      ","44483-                                  ","TRUMBULL                                ",,,,618011,,,0.13230000436306,,,233,85278,13074,2177,42699,,856.809997558594,,2411,1857,8613,,,,99,,317,
"360056","360056",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","MERCY HOSPITAL OF HAMILTON/FAIRFIELD    ","100 RIVERFRONT PLAZA                    ",,"HAMILTON                                ","OH                                      ","45012                                   ","HAMILTON                                ",,,,598636,,,0.0687000006437302,,,199,72834,16703,1711,52645,,1071.93994140625,,4072,494,13310,1749,,,,6,,431
"360058","360058",4/1/2016,"01-APR-16",3/31/2017,"31-MAR-17","As Submitted","MERCER COUNTY COMMUNITY HOSPITAL        ","800 WEST MAIN STREET                    ",,"COLDWATER                               ","OH                                      ","45828-                                  ","MERCER                                  ",,,,,,,,,,42,15330,2882,126,6433,,341.559997558594,,807,45,1839,243,,,,,,
"360059","360059",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","METROHEALTH MEDICAL CENTER              ","2500 METROHEALTH DRIVE                  ",,"CLEVELAND                               ","OH                                      ","44109-1998                              ","CUYAHOGA                                ",12100720,,,4322594,,,0.468800008296967,7532556,5710381,491,180005,20812,13317,106688,367.329986572266,6184.93994140625,,4143,2427,23648,9540,,,88,19,970,785
"360064","360064",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","ST. ELIZABETH HEALTH CENTER             ","1044 BELMONT AVENUE                     ",,"YOUNGSTOWN                              ","OH                                      ","44501-1790                              ","MAHONING                                ",2856089,1464726,,707757,362969,,0.100199997425079,2193724,741208,335,122530,24861,2542,77341,57.2099990844727,1712.09997558594,,5108,558,15889,2386,701,,88,25,1366,548
"360065","360065",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","FISHER-TITUS MEDICAL CENTER             ","272 BENEDICT AVE                        ",,"NORWALK                                 ","OH                                      ","44857                                   ","HURON                                   ",,,,337889,,,0.117200002074242,,,78,28548,5480,445,12614,,786.130004882812,,1708,128,3898,870,,,,,,
"360066","360066",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","ST. RITAS MEDICAL CENTER LLC            ","730 W MARKET ST                         ",,"LIMA                                    ","OH                                      ","45801                                   ","ALLEN                                   ",287348,,,1532506,,,0.113300003111362,136918,58759,293,107238,28651,1178,67733,3.5,1580.31994628906,,6637,481,16501,2698,492,,103,16,1078,365
"360068","360068",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled w/Audit","THE TOLEDO HOSPITAL                     ","2142 NORTH COVE BLVD.                   ",,"TOLEDO                                  ","OH                                      ","43606-                                  ","LUCAS                                   ",2668310,1261442,,2548148,1204636,,0.197300001978874,2347367,633629,654,239364,37583,14973,150449,84.2399978637695,4111.43994140625,,7309,1026,29972,5240,587,,93,,1492,
"360070","360070",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","MERCY MEDICAL CENTER                    ","1320 MERCY DRIVE N.W.                   ",,"CANTON                                  ","OH                                      ","44708                                   ","STARK                                   ",1922038,,,878539,,,0.104299999773502,1307523,490259,256,93696,20378,3920,69988,23.3099994659424,2171,,3958,855,15934,2651,,,,,,397
"360071","360071",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","VAN WERT COUNTY HOSPITAL                ","1250 S. WASHINGTON ST.                  ",,"VAN WERT                                ","OH                                      ","45891-                                  ","VAN WERT                                ",,,,48789,,,0.0744000002741814,,,61,22326,1295,46,3081,,188.720001220703,,382,10,862,195,,,,,,
"360072","360072",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","FAIRFIELD MEDICAL CENTER                ","401 NORTH EWING STREET                  ",,"LANCASTER                               ","OH                                      ","43130-                                  ","FAIRFIELD                               ",2077441,,,929747,,,0.113200001418591,782398,438501,211,77226,15818,1004,39435,21.3899993896484,1649.41003417969,,3858,241,10100,1805,,,,,,
"360074","360074",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","FLOWER HOSPITAL                         ","5200 HARROUN RD                         ",,"SYLVANIA                                ","OH                                      ","43560-                                  ","LUCAS                                   ",233441,,,199617,,,0.0500000007450581,206878,137041,162,59296,8980,954,28322,1.92999994754791,1110.56994628906,,1991,99,6685,751,1345,,246,19,3333,576
"360075","360075",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","UH REGIONAL HOSPITALS                   ","27100 CHARDON ROAD                      ",,"RICHMOND HEIGHTS                        ","OH                                      ","44143-                                  ","CUYAHOGA                                ",4804354,,,309150,,,0.0944000035524368,3474523,1983328,101,36966,7318,1009,19325,106.410003662109,781.780029296875,,1787,255,4992,734,,,,,,
