"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"360170","360170",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","BERGER HOSPITAL                         ","600 NORTH PICKAWAY STREET               ",,"CIRCLEVILLE                             ","OH                                      ","43113                                   ","PICKAWAY                                ",,,,152291,,,0.119999997317791,,,83,30295,2131,432,6897,,427.179992675781,,660,47,2141,562,,,,,,
"360172","360172",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","Amended","MERCY REGIONAL MEDICAL CENTER           ","3700 KOLBE ROAD                         ",,"LORAIN                                  ","OH                                      ","44053-                                  ","LORAIN                                  ",1230352,,,934982,,,0.143800005316734,522393,233961,171,62415,12986,1531,34165,13.9899997711182,966.469970703125,,3294,256,9188,1714,659,,103,7,1403,530
"360174","360174",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","UPPER VALLEY MEDICAL CENTER             ","3130 N. COUNTY ROAD 25 A                ",,"TROY                                    ","OH                                      ","45373                                   ","MIAMI                                   ",,,,291905,,,0.093299999833107,,,119,43435,6574,1373,17306,,898.570007324219,,1855,107,5065,772,408,,90,5,1001,210
"360175","360175",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","CLINTON MEMORIAL HOSPITAL               ","610 WEST MAIN STREET                    ",,"WILMINGTON                              ","OH                                      ","45177                                   ","CLINTON                                 ",,,,330607,,,0.168300002813339,,,75,27375,3981,580,11070,,421.890014648438,,1132,167,3114,645,,,,,,
"360179","360179",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","BETHESDA HOSPITAL                       ","619 OAK STREET                          ",,"CINCINNATI                              ","OH                                      ","45206                                   ","HAMILTON                                ",3342020,,,994228,,,0.0619000010192394,1559384,834402,357,130305,29109,5277,104501,42.8400001525879,3410.9599609375,,6700,5535,23970,,,,,,,
"360180","360180",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","CLEVELAND CLINIC HOSPITAL               ","9500 EUCLID AVENUE                      ",,"CLEVELAND                               ","OH                                      ","44195-                                  ","CUYAHOGA                                ",49772494,,,4377980,,,0.0842999964952469,11403002,10210498,1266,462221,106589,17417,360625,884,23850,,15528,2117,51839,8906,,,,36,,339
"360185","360185",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","SALEM REGIONAL MEDICAL CENTER           ","1995 EAST STATE STREET                  ",,"SALEM                                   ","OH                                      ","44460                                   ","COLUMBIANA                              ",,,,111816,,,0.0498000010848045,,,87,31755,5880,285,16237,,834.340026855469,,1393,62,3553,303,,,,,,
"360189","360189",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","MADISON HEALTH                          ","210 NORTH MAIN STREET                   ",,"LONDON                                  ","OH                                      ","43140-                                  ","MADISON                                 ",,,,58502,,,0.119999997317791,,,45,16425,1229,164,3910,,288.410003662109,,338,42,1339,,,,,,,
"360192","360192",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","UH GEAUGA MEDICAL CENTER                ","13207 RAVENNA ROAD                      ",,"CHARDON                                 ","OH                                      ","44024-                                  ","GEAUGA                                  ",20536,,,196937,,,0.0406999997794628,3956,2976,124,45260,10421,1161,28264,2.47000002861023,690.210021972656,,2346,250,7073,1036,357,,30,,816,
"360197","360197",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","MARY RUTAN HOSPITAL                     ","205 PALMER AVENUE                       ",,"BELLEFONTAINE                           ","OH                                      ","43311                                   ","LOGAN                                   ",,,,114577,,,0.119999997317791,,,39,14235,1716,491,4530,,566.969970703125,,620,52,1458,284,,,,,,
"360203","360203",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","Amended","SOUTHEASTERN OHIO REG MED CTR           ","1341 CLARK STREET                       ",,"CAMBRIDGE                               ","OH                                      ","43725                                   ","GUERNSEY                                ",,,,306784,,,0.119300000369549,,,90,32850,5529,243,11038,,656.119995117188,,1461,80,3066,550,,,,,,
"360210","360210",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","GRADY MEMORIAL HOSPITAL                 ","561 W. CENTRAL AVENUE                   ",,"DELAWARE                                ","OH                                      ","43015                                   ","DELAWARE                                ",,,,101375,,,0.0878000035881996,,,64,23360,1956,538,6298,,501.859985351562,,611,47,1969,292,,,,,,
"360211","360211",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","TRINITY HOSPITAL HOLDING COMPANY        ","4000 JOHNSON ROAD                       ",,"STEUBENVILLE                            ","OH                                      ","43952-                                  ","JEFFERSON                               ",,,,676866,,,0.106100000441074,,,194,70810,13421,1838,30058,,1160.61999511719,,3214,362,7426,1282,142,,14,26,260,364
"360218","360218",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","LICKING MEMORIAL HOSPITAL               ","1320 WEST MAIN ST.                      ",,"NEWARK                                  ","OH                                      ","43055-3699                              ","LICKING                                 ",,,,807027,,,0.172700002789497,,,219,79935,9118,1431,28513,,1403,,2568,374,8546,2168,,,,2,,179
"360230","360230",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","HILLCREST HOSPITAL                      ","6780 MAYFIELD ROAD                      ",,"MAYFIELD HEIGHTS                        ","OH                                      ","44124-                                  ","CUYAHOGA                                ",1718860,,,1055239,,,0.066200003027916,509496,251547,386,140890,38838,5939,119390,26.9099998474121,2107,11.2399997711182,7678,560,27232,3171,,,,,,
"360234","360234",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","MERCY HEALTH WEST HOSPITAL              ","3300 MERCY HEALTH BLVD                  ",,"CINCINNATI                              ","OH                                      ","45211                                   ","HAMILTON                                ",138659,,,868448,,,0.106799997389317,66085,25670,193,70585,16126,1350,48008,2.07999992370605,1003.08001708984,,3835,365,12323,2141,,,,11,,567
"360236","360236",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","Amended","CLERMONT MERCY HOSPITAL                 ","3000 HOSPITAL DRIVE                     ",,"BATAVIA                                 ","OH                                      ","45103-                                  ","CLERMONT                                ",,,,498370,,,0.123599998652935,,,147,47823,8529,930,23696,,574,,2107,225,6470,1508,,,73,,937,
"360239","360239",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","SYCAMORE HOSPITAL                       ","2150 LEITER ROAD                        ",,"MIAMISBURG                              ","OH                                      ","45342-                                  ","MONTGOMERY                              ",353944,,,696511,,,0.19539999961853,367063,185825,202,73730,7523,1972,34903,12.9899997711182,809.539978027344,,1982,445,9069,2051,,,,,,
"360241","360241",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","EDWIN SHAW REHAB                        ","330 BROADWAY EAST                       ",,"CUYAHOGA FALLS                          ","OH                                      ","44221-                                  ","SUMMIT                                  ",,,,,,,,,,,,,,,,,,,,,,,,,49,,620
"360242","360242",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","ARTHUR G JAMES CANCER HOSPITAL          ","460 WEST 10TH AVENUE                    ",,"COLUMBUS                                ","OH                                      ","43210-1240                              ","FRANKLIN                                ",,,,,,,,,379350,308,112420,32077,4259,98463,88.6500015258789,3751,,4932,469,14969,2297,,,,,,
"360245","360245",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","GLENBEIGH HEALTH SOURCES                ","2863 STATE ROUTE 45                     ","298                                     ","ROCK CREEK                              ","OH                                      ","44084-                                  ","ASHTABULA                               ",,,,115161,,,0.222599998116493,,,114,41610,3911,924,39218,,246.309997558594,,334,81,3191,262,,,,,,
"360247","360247",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","PARKSIDE BEHAVIORAL HEALTHCARE          ","349 OLDE RIDENOUR ROAD                  ",,"GAHANNA                                 ","OH                                      ","43230                                   ","FRANKLIN                                ",,,,35073,,,0.0654999986290932,,,50,18250,2950,,16315,,99.3499984741211,,551,,1796,,,,,,,
"360259","360259",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","BAY PARK COMMUNITY HOSPITAL             ","2801 BAY PARK DRIVE                     ",,"OREGON                                  ","OH                                      ","43616                                   ","LUCAS                                   ",,,,203764,,,0.119999997317791,,,77,28105,3521,1035,11553,,383.540008544922,,907,48,3062,546,,,,,,
"360261","360261",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","THREE GABLES SURG & DIAG CENTER         ","5897 STATE ROUTE 7                      ",,"PROCTORVILLE                            ","OH                                      ","45669                                   ","LAWRENCE                                ",,,,,,,,,,8,2920,39,,72,,45.2999992370605,,37,,69,1,,,,,,
"360262","360262",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","MERCY ST. ANNE HOSPITAL                 ","3404 W. SYLVANIA AVE                    ",,"TOLEDO                                  ","OH                                      ","43623                                   ","LUCAS                                   ",260265,,,364318,,,0.0883999988436699,144184,67960,123,43551,7972,459,19757,4.05000019073486,498.440002441406,,2064,110,4559,776,,,,,,
"360263","360263",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","INSTITUTE FOR ORTHOPAEDIC SURGERY       ","801 MEDICAL DRIVE                       ",,"LIMA                                    ","OH                                      ","45804                                   ","ALLEN                                   ",,,,,,,,,,12,4380,904,51,1824,,125.910003662109,,394,36,960,,,,,,,
"360266","360266",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","MOUNT CARMEL NEW ALBANY HOSPITAL        ","7333 SMITHS MILL ROAD                   ",,"NEW ALBANY                              ","OH                                      ","43054                                   ","FRANKLIN                                ",,,,,,,,,,60,21900,2868,8,6173,,245.320007324219,,1731,7,3984,77,,,,,,
